"txn_id","account_id","amount","method","timestamp","location","device_id","status","is_fraud","is_flagged"
"72ebe235-b81d-4c82-a0f4-44eedf2978b8","7963a1e8-ef97-4e63-b07f-c290a2c94569","151565.07","UPI","2025-06-25 21:40:38.209637","Bhubaneshwar","DEVICE-D5","REVERSED","false","false"
"72f95a32-7b6e-4011-ad24-cf9f49cd5a91","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","155687.65","CARD","2025-06-25 21:36:25.317333","Ahmedabad","DEVICE-8890","FAILED","false","false"
"73065bd1-6a59-4178-a5dc-c09985a56c9f","ef1b74d5-a9e3-47e2-b13d-150b01058f2a","73333.60","UPI","2025-06-25 21:09:24.674269","Kochi","DEVICE-K3","COMPLETED","false","false"
"731253fa-3d44-4fcf-ad8e-691c542e87f1","3fae33ad-4764-4983-a15e-9a1f8d2f7bfc","206253.73","UPI","2025-06-25 21:16:08.642116","Bhubaneshwar","DEVICE-H1","COMPLETED","false","false"
"73245943-90d0-474e-b0d7-1aae4d2e74af","d6e6895b-9da7-44de-a7d1-f019f0eeb0de","1.00","IMPS","2025-06-25 21:31:16.324441","Ahmedabad","DEVICE-F7","COMPLETED","false","false"
"7324a13c-f75d-450f-ae1b-9fe139776719","be08fcb1-2e09-4f70-820b-4be5e159a5d2","127108.02","NEFT","2025-06-25 21:23:42.997282","Jaipur","DEVICE-AD6","COMPLETED","false","false"
"73343c70-a2e5-4359-97a7-bbd4f3933f1b","44a0b8bb-b0f7-4de2-b3bb-883ecba718c2","134511.63","CARD","2025-06-25 21:32:41.581462","Assam","DEVICE-K3","PENDING","false","false"
"73598490-9f74-401c-b870-4a02aff8342c","fbe316ef-b207-4f47-8874-df1b10c96f6c","1.00","NEFT","2025-06-25 22:04:26.458739","Kashmir","DEVICE-W2","PENDING","false","false"
"73664ee7-d2a5-468e-84a3-35c7b9b210e0","cf69f4d2-5ed2-4f47-add7-36d6259d0103","1.00","CARD","2025-06-25 22:16:24.083029","Ahmedabad","DEVICE-A2","COMPLETED","false","false"
"736d9011-3d06-44d7-93f5-c7d4ca715b6d","04308fb6-9610-49eb-9c19-a49f70204484","133916.30","NEFT","2025-06-25 21:58:21.454499","Kochi","DEVICE-T6","FAILED","false","false"
"739ddadf-74bc-4063-b576-d7e25fa19a67","02b6cf43-71f2-49d3-a693-aba0cb5e460b","134116.75","CARD","2025-06-25 21:37:10.846594","Mumbai","DEVICE-D2","PENDING","false","false"
"739f2efb-7d17-4b89-b1db-d6f7f623b2f9","56c1e273-942f-406c-a5c5-56232fd80a74","179757.56","UPI","2025-06-25 22:20:19.92197","Amritsar","DEVICE-8810","FAILED","false","false"
"73a0a5c4-5fe9-407c-abe0-e1c6c0e28f21","862f4b98-a6c7-4bff-aa95-6cdf3fb9e71b","112822.46","IMPS","2025-06-25 21:20:08.880962","Assam","DEVICE-K3","COMPLETED","false","false"
"73a17ee6-2e6d-4c2b-8503-02efb8fbf811","c53b73e8-84eb-47fb-8e18-8d9dce92724b","1.00","CARD","2025-06-25 21:17:58.098835","Bhubaneshwar","DEVICE-H8","FAILED","false","false"
"73a2a5da-0b23-4f60-85b3-48c9d6e221b1","56c1e273-942f-406c-a5c5-56232fd80a74","126714.98","CARD","2025-06-25 22:20:45.408837","Varanasi","DEVICE-W2","REVERSED","false","false"
"73b00869-cf20-4523-8290-67ea1b8d7002","02b6cf43-71f2-49d3-a693-aba0cb5e460b","53941.01","NEFT","2025-06-25 21:37:01.76969","Kolkata","DEVICE-T6","FAILED","false","false"
"73d75219-9bf5-4cd8-9dfd-d1631902ed80","68366fe7-0e66-4925-a66d-5a0b9f0b545d","992.84","IMPS","2025-06-25 21:20:41.227608","Noida","DEVICE-K3","COMPLETED","false","false"
"73e0d202-8c08-4500-baa9-319fcad2b213","7963a1e8-ef97-4e63-b07f-c290a2c94569","22831.29","CARD","2025-06-25 21:41:00.035274","Jaipur","DEVICE-D2","FAILED","false","false"
"73e901e1-0326-4284-abab-789dec81cc18","02b6cf43-71f2-49d3-a693-aba0cb5e460b","1.00","NEFT","2025-06-25 21:37:15.284473","Chandigarh","DEVICE-Z1","REVERSED","false","false"
"73fd0074-90db-4c2b-a46b-cdd806c57265","04308fb6-9610-49eb-9c19-a49f70204484","259640.56","NEFT","2025-06-25 21:58:55.74605","Rourkela","DEVICE-F7","FAILED","false","false"
"740307b0-7026-4dc7-a103-a22152e60bca","56c1e273-942f-406c-a5c5-56232fd80a74","253830.92","IMPS","2025-06-25 22:19:27.811982","Surat","DEVICE-D2","COMPLETED","false","false"
"740766ed-c4aa-4445-869f-a2a74c468923","55d2d6c8-c75c-465d-90d1-7683ecbcc990","367375.37","IMPS","2025-06-25 22:06:27.12047","Ahmedabad","DEVICE-F4","PENDING","false","false"
"74149ed5-44b3-4bbc-81d7-6db4aedbda4e","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","1.00","CARD","2025-06-25 21:59:44.911459","Kashmir","DEVICE-8890","COMPLETED","false","false"
"7422dd92-02eb-489c-ba9b-a88d08c7ddb9","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","182562.54","NEFT","2025-06-25 21:35:44.978229","Varanasi","DEVICE-D2","COMPLETED","false","false"
"742dc40d-4ba1-40fa-baa4-60df70b80c2e","2fb31374-f086-4811-b8fb-43391bed0b63","119099.50","IMPS","2025-06-25 22:10:17.554172","Kashmir","DEVICE-K3","PENDING","false","false"
"74762f0c-a176-4b89-93c4-88d459254e2f","44a0b8bb-b0f7-4de2-b3bb-883ecba718c2","6847.43","UPI","2025-06-25 21:32:20.469044","Pune","DEVICE-H8","COMPLETED","false","true"
"747d2bca-652d-4896-a3e3-af4cf4348923","ef1b74d5-a9e3-47e2-b13d-150b01058f2a","1.00","CARD","2025-06-25 22:02:41.303284","Rourkela","DEVICE-8810","PENDING","false","false"
"74896662-2a9d-4aba-8646-23e85348f8c7","f7917984-1f05-4bfb-b0c5-df151b7cc334","60130.78","UPI","2025-06-25 21:30:29.132308","Jaipur","DEVICE-H8","PENDING","false","true"
"74b40599-3b1f-47f2-a8d6-468648cac8a4","d6e6895b-9da7-44de-a7d1-f019f0eeb0de","148491.95","UPI","2025-06-25 21:30:59.276737","Lucknow","DEVICE-K3","FAILED","false","false"
"74c910a3-a0a0-4087-81f7-4b4d83d66374","68720cb6-0af5-481e-a87e-5704e77b4f59","1.00","CARD","2025-06-25 21:57:51.989484","Lucknow","DEVICE-A2","REVERSED","false","false"
"74ed0fcb-0192-44be-b53f-0ec1c3eec07b","55d2d6c8-c75c-465d-90d1-7683ecbcc990","125754.48","IMPS","2025-06-25 22:05:41.550471","Jammu","DEVICE-F7","PENDING","false","false"
"750f8073-dea3-4991-abd7-e4fdde048ff4","7aa5f06a-27ec-489f-97ff-63856605f2e8","435351.78","UPI","2025-06-25 22:12:55.977603","Jammu","DEVICE-H8","FAILED","true","true"
"751025ce-a012-4a27-82f8-928460a95e8f","5aa91a14-9a5d-48cc-80db-47b7c61c5bce","56963.27","NEFT","2025-06-25 21:25:41.988627","Chennai","DEVICE-Z1","PENDING","false","false"
"7521e61c-71ec-4e21-9f9d-bbf8cda2fa42","862f4b98-a6c7-4bff-aa95-6cdf3fb9e71b","1.00","CARD","2025-06-25 21:19:38.247538","Kolkata","DEVICE-W2","REVERSED","false","false"
"75338096-01c7-445b-b8ea-b1216d67d4c6","ecdd4bed-1985-4381-99af-a31249df1c7b","1.00","IMPS","2025-06-25 22:15:19.064617","Bangalore","DEVICE-F4","FAILED","false","false"
"7574363e-9072-47c8-86ea-f11edfa9386e","c53b73e8-84eb-47fb-8e18-8d9dce92724b","137826.75","CARD","2025-06-25 21:17:14.9614","Bangalore","DEVICE-AD6","COMPLETED","false","false"
"759f4e06-5a5e-4b95-92e1-9ec84657fc89","be08fcb1-2e09-4f70-820b-4be5e159a5d2","678892.58","NEFT","2025-06-25 21:24:02.267592","Varanasi","DEVICE-W2","FAILED","true","false"
"75b52d3d-3a3a-40a9-995d-3af9a8ef0cd7","862f4b98-a6c7-4bff-aa95-6cdf3fb9e71b","1.00","UPI","2025-06-25 21:20:25.348555","Kolkata","DEVICE-A2","FAILED","false","false"
"75be45e6-cbb6-4925-9fe6-096ee1087f72","55d2d6c8-c75c-465d-90d1-7683ecbcc990","1.00","NEFT","2025-06-25 22:06:03.705161","Kolkata","DEVICE-D2","COMPLETED","false","false"
"75c17cf7-4d30-438a-8513-773a668899ce","b3f47122-6640-4745-a66a-d26ac1654155","1.00","CARD","2025-06-25 21:34:50.679697","Kashmir","DEVICE-W2","COMPLETED","false","false"
"75c3ce58-d443-4705-aa84-78248016b818","fbe316ef-b207-4f47-8874-df1b10c96f6c","58874.37","IMPS","2025-06-25 22:04:40.75062","Jaipur","DEVICE-Z1","REVERSED","false","false"
"75e474a9-92fc-4629-9dcd-4cdef867c530","3aa69424-0108-4620-8c1e-5a147a78bc8d","34582.80","IMPS","2025-06-25 21:09:14.400225","Bangalore","DEVICE-T6","COMPLETED","false","false"
"75f5fccf-9acf-4f40-a983-6454e94e26ad","5171f019-6587-4d05-9e5e-774ea5976141","2523.55","NEFT","2025-06-25 22:12:06.819772","Noida","DEVICE-F7","REVERSED","true","true"
"75f8348e-96ae-42a4-b54d-bcb38716ed39","959dc24b-0468-4851-a410-49ffae0f50b9","158344.10","NEFT","2025-06-25 22:00:47.355766","Rourkela","DEVICE-W2","REVERSED","false","false"
"7601e209-715c-4c7a-8ebc-0ee48a7f58e1","2fb31374-f086-4811-b8fb-43391bed0b63","1.00","IMPS","2025-06-25 22:09:45.770298","Chandigarh","DEVICE-D5","FAILED","false","false"
"76341395-a090-4a2d-b6da-4b4a37735f25","55d2d6c8-c75c-465d-90d1-7683ecbcc990","1.00","IMPS","2025-06-25 22:05:39.626752","Nagpur","DEVICE-8890","COMPLETED","false","false"
"7649897b-5a12-439c-a944-6a53744f6e79","68720cb6-0af5-481e-a87e-5704e77b4f59","1.00","IMPS","2025-06-25 21:56:52.543","Pune","DEVICE-T6","PENDING","false","false"
"764ffadd-a4d6-48c2-bdf5-efc5a817dc69","7963a1e8-ef97-4e63-b07f-c290a2c94569","1.00","CARD","2025-06-25 21:40:54.682607","Ahmedabad","DEVICE-K3","COMPLETED","false","false"
"7656c5d8-06f0-4201-a9c9-c5f87b7d05fd","1d3b6528-171a-4cbc-a36e-6124b2dc3733","150892.96","IMPS","2025-06-25 21:18:37.33357","Hyderabad","DEVICE-A2","REVERSED","false","false"
"76574752-6525-45e0-876e-01edad37abc7","55d2d6c8-c75c-465d-90d1-7683ecbcc990","115171.15","CARD","2025-06-25 22:06:16.881956","Surat","DEVICE-W2","REVERSED","false","false"
"76618103-fd54-4415-a771-8ad841c5f01e","1d3b6528-171a-4cbc-a36e-6124b2dc3733","1.00","NEFT","2025-06-25 21:18:10.52392","Kolkata","DEVICE-8810","PENDING","false","false"
"7667c048-10f9-4f3c-8d98-f2c0034d2825","3ebe3777-a821-4e6d-bc14-4c569da01cfb","155873.78","UPI","2025-06-25 21:14:20.71731","Surat","DEVICE-H8","REVERSED","false","true"
"76727f76-b4aa-4a82-acd3-130b7c2cc798","dc7001bc-3e57-428c-87c5-c6da669ac6cb","432758.57","NEFT","2025-06-25 21:24:19.265189","Jammu","DEVICE-F7","FAILED","false","false"
"7688cbcb-9a25-4c86-ba1e-a8a013feb5d8","b3f47122-6640-4745-a66a-d26ac1654155","150984.36","IMPS","2025-06-25 21:34:39.287965","Kashmir","DEVICE-8890","REVERSED","false","false"
"768fa00e-2e4a-48bd-b078-fb0752a6c400","d6e6895b-9da7-44de-a7d1-f019f0eeb0de","74419.52","UPI","2025-06-25 21:31:52.816812","Noida","DEVICE-T6","REVERSED","false","false"
"7698c3ff-fc3a-4f95-ad20-1735893013c0","c53b73e8-84eb-47fb-8e18-8d9dce92724b","209608.10","IMPS","2025-06-25 21:17:54.313296","Kashmir","DEVICE-A2","FAILED","false","false"
"76cda1cb-3bee-40f4-ac82-28938c864412","3aa69424-0108-4620-8c1e-5a147a78bc8d","2207.37","CARD","2025-06-25 22:11:29.064209","Hyderabad","DEVICE-8890","PENDING","false","false"
"76dc5a52-8ab8-4a3f-8fed-69a87dc1285e","7963a1e8-ef97-4e63-b07f-c290a2c94569","134830.95","CARD","2025-06-25 21:40:42.35114","Rourkela","DEVICE-F7","FAILED","false","false"
"76eaea0d-db25-4779-a2ea-450ef052a676","68720cb6-0af5-481e-a87e-5704e77b4f59","71813.38","IMPS","2025-06-25 21:57:32.016783","Kashmir","DEVICE-Z1","FAILED","false","false"
"771132c0-e383-45f6-aacb-d0b36cb63665","b53d4dd1-cd0d-4b1c-8085-43680c78ba44","1518.47","IMPS","2025-06-25 21:21:50.823318","Noida","DEVICE-A2","REVERSED","false","false"
"77233352-b90d-4d4d-8327-b8b393766f78","3aa69424-0108-4620-8c1e-5a147a78bc8d","79902.77","IMPS","2025-06-25 22:11:27.664683","Amritsar","DEVICE-D5","REVERSED","false","false"
"772cd9fe-44ef-4440-aa41-96ad90b6e126","be08fcb1-2e09-4f70-820b-4be5e159a5d2","1.00","IMPS","2025-06-25 21:23:16.518155","Rourkela","DEVICE-8890","COMPLETED","false","false"
"772e120d-70da-4e55-9734-ab87a2aa9fbd","04308fb6-9610-49eb-9c19-a49f70204484","10675.98","CARD","2025-06-25 21:58:18.332947","Bangalore","DEVICE-8810","REVERSED","false","false"
"77439a26-d71f-456c-bcc0-6738d2260e1b","5171f019-6587-4d05-9e5e-774ea5976141","1.00","IMPS","2025-06-25 22:11:39.649714","Hyderabad","DEVICE-G6","FAILED","false","false"
"775df579-f6f2-47ed-85c8-59034d77e5ea","7aa5f06a-27ec-489f-97ff-63856605f2e8","220529.94","UPI","2025-06-25 22:12:44.287581","Ahmedabad","DEVICE-Z1","COMPLETED","false","false"
"777c236f-e2b4-40cc-9650-e9ffeea45dd4","dc7001bc-3e57-428c-87c5-c6da669ac6cb","1.00","NEFT","2025-06-25 21:24:51.492429","Amritsar","DEVICE-Z1","COMPLETED","false","false"
"77811b8a-1d09-4d4d-8be9-8a3e05db1e33","1d3b6528-171a-4cbc-a36e-6124b2dc3733","78834.63","CARD","2025-06-25 21:19:17.973177","Rourkela","DEVICE-8810","FAILED","false","false"
"7782f76b-2ba3-4eb9-8a16-3d5dc698cdf9","04308fb6-9610-49eb-9c19-a49f70204484","1.00","NEFT","2025-06-25 21:58:25.579382","Surat","DEVICE-T6","FAILED","false","false"
"778f3469-e776-4ace-a206-cb9421b8046a","5171f019-6587-4d05-9e5e-774ea5976141","90794.27","IMPS","2025-06-25 22:12:34.095075","Kochi","DEVICE-8810","PENDING","false","false"
"77a54d47-2a4a-4903-b0ab-5b381a87f9ce","5171f019-6587-4d05-9e5e-774ea5976141","963268.62","IMPS","2025-06-25 22:11:52.466345","Ahmedabad","DEVICE-H8","REVERSED","true","true"
"77b1ad7a-95c1-49b3-8807-c9a3f7586f2a","d6e6895b-9da7-44de-a7d1-f019f0eeb0de","13566.15","CARD","2025-06-25 21:31:26.271194","Chennai","DEVICE-W2","PENDING","false","false"
"77c164b3-43c1-44bf-885f-32d435d82512","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","1.00","IMPS","2025-06-25 21:35:25.978473","Surat","DEVICE-8810","REVERSED","false","false"
"77c479b5-82e4-4074-a676-eed6e926edd6","44a0b8bb-b0f7-4de2-b3bb-883ecba718c2","1.00","UPI","2025-06-25 21:32:14.797318","Nagpur","DEVICE-8890","COMPLETED","false","false"
"77dc8697-d299-4564-b76b-c329d64bca5a","0829884c-3af8-43ee-a887-bfe9f883f11c","214243.07","IMPS","2025-06-25 22:24:00.638973","Kolkata","DEVICE-H1","REVERSED","false","false"
"77e3844f-b91a-4847-89cc-91251071eeb6","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","1.00","IMPS","2025-06-25 22:00:39.711111","Bangalore","DEVICE-D5","FAILED","false","false"
"77e4bbdd-a2f3-4a7c-b810-d234fa81ec87","7963a1e8-ef97-4e63-b07f-c290a2c94569","1.00","NEFT","2025-06-25 21:40:48.588877","Lucknow","DEVICE-Z1","REVERSED","false","false"
"78089de2-3837-4930-ba78-60f3067cd201","0829884c-3af8-43ee-a887-bfe9f883f11c","266508.02","CARD","2025-06-25 22:24:35.718188","Mumbai","DEVICE-Z1","PENDING","false","false"
"78261d6e-954a-4822-9920-ea1c955198dc","7963a1e8-ef97-4e63-b07f-c290a2c94569","27973.26","CARD","2025-06-25 21:40:26.213744","Delhi","DEVICE-K3","PENDING","false","false"
"7827d2df-ecbe-41d9-9227-501a8025cd55","56c1e273-942f-406c-a5c5-56232fd80a74","115120.43","IMPS","2025-06-25 22:19:38.169395","Chandigarh","DEVICE-H1","REVERSED","false","false"
"7828439f-1590-462e-a039-b22e25494c38","56c1e273-942f-406c-a5c5-56232fd80a74","1.00","IMPS","2025-06-25 22:20:44.673276","Lucknow","DEVICE-8810","FAILED","false","true"
"783e5c47-dcc8-49d7-999f-47a70b9ed5bd","0829884c-3af8-43ee-a887-bfe9f883f11c","155115.76","UPI","2025-06-25 22:24:09.630069","Lucknow","DEVICE-Z1","REVERSED","false","false"
"7865afba-9a3e-4a89-81b0-f76eec9c9361","e5491271-cf1b-49c6-b01c-7f50562289af","148323.25","IMPS","2025-06-25 22:21:51.731068","Chennai","DEVICE-D2","PENDING","false","false"
"788a8bed-a60f-4c96-b25f-5960090e999c","04308fb6-9610-49eb-9c19-a49f70204484","250412.01","IMPS","2025-06-25 21:58:33.635896","Jaipur","DEVICE-8890","REVERSED","false","false"
"78aaaf3f-7a3f-498f-b8fe-5c143e884166","02b6cf43-71f2-49d3-a693-aba0cb5e460b","1.00","CARD","2025-06-25 21:37:04.508627","Bangalore","DEVICE-Z1","COMPLETED","false","false"
"78b425fb-e6a7-4789-b585-3af7648c7d8b","7963a1e8-ef97-4e63-b07f-c290a2c94569","77877.49","CARD","2025-06-25 21:41:08.32664","Jammu","DEVICE-D5","REVERSED","false","false"
"78b58e81-8015-4142-9278-dfc6ac4fd258","3fae33ad-4764-4983-a15e-9a1f8d2f7bfc","373563.80","CARD","2025-06-25 21:16:03.15716","Surat","DEVICE-AD6","PENDING","false","false"
"78d9c008-f6a9-4cf7-89fd-2bd4fb8bd4db","5aa91a14-9a5d-48cc-80db-47b7c61c5bce","365732.67","IMPS","2025-06-25 21:25:48.062912","Lucknow","DEVICE-H1","COMPLETED","false","false"
"78def0b1-c2fa-4bb3-b6fe-9104d4dbd68e","3ebe3777-a821-4e6d-bc14-4c569da01cfb","1.00","IMPS","2025-06-25 21:15:07.159985","Kashmir","DEVICE-8810","REVERSED","false","false"
"791097c3-6671-4bb6-8404-46b1f9aabf74","f840925e-a2bf-43f5-b165-76b2cf47f7f5","1.00","IMPS","2025-06-25 22:03:43.947242","Ahmedabad","DEVICE-8890","COMPLETED","false","false"
"7910fadb-8a7d-4dae-a7ca-2bfab6c8c797","dc7001bc-3e57-428c-87c5-c6da669ac6cb","419888.09","NEFT","2025-06-25 21:25:24.854608","Bhopal","DEVICE-A2","REVERSED","false","false"
"79173fb4-5123-453b-b964-e507ca665d0d","3fae33ad-4764-4983-a15e-9a1f8d2f7bfc","1.00","UPI","2025-06-25 21:16:04.992706","Pune","DEVICE-F4","REVERSED","false","true"
"79718a47-d37b-421d-ac77-b8d2562d1c14","3aa69424-0108-4620-8c1e-5a147a78bc8d","842748.63","UPI","2025-06-25 22:10:40.767163","Jaipur","DEVICE-H8","PENDING","true","true"
"7972d722-3e32-408c-a935-9e44c9c46d4d","959dc24b-0468-4851-a410-49ffae0f50b9","1.00","IMPS","2025-06-25 22:01:16.882078","Kolkata","DEVICE-H8","REVERSED","false","false"
"79805107-17c9-4e87-aa5f-111e71bc489e","397ab967-986e-467d-82b9-2c030fe29cb9","1.00","NEFT","2025-06-25 21:28:52.27718","Delhi","DEVICE-T6","REVERSED","false","false"
"79a033ce-ed57-4320-a1a5-85645769dbd9","ef1b74d5-a9e3-47e2-b13d-150b01058f2a","77646.54","CARD","2025-06-25 22:02:23.264103","Bangalore","DEVICE-AD6","PENDING","false","false"
"79c3bcc8-82fd-4a5b-b6ee-0dd35ea58029","68720cb6-0af5-481e-a87e-5704e77b4f59","1.00","CARD","2025-06-25 21:56:53.169921","Kashmir","DEVICE-F4","REVERSED","false","false"
"79cd2a0f-5dcc-4536-b075-aa4d57922c81","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","168572.57","IMPS","2025-06-25 21:28:04.335742","Ahmedabad","DEVICE-H1","PENDING","false","false"
"79dfb8c1-6471-4724-ab26-7a5d5f58a30c","1d3b6528-171a-4cbc-a36e-6124b2dc3733","1.00","UPI","2025-06-25 21:18:31.904506","Chennai","DEVICE-8890","COMPLETED","false","false"
"79e7c0f7-ceb6-4dc1-924a-0720087ab394","c60ed865-8c15-4e0e-ac73-97716f73106b","58540.93","CARD","2025-06-25 22:07:58.274419","Rourkela","DEVICE-T6","FAILED","false","false"
"7a144e6d-2f25-40b7-a8b9-f4a507f018ee","44a0b8bb-b0f7-4de2-b3bb-883ecba718c2","1.00","UPI","2025-06-25 21:32:29.087406","Ahmedabad","DEVICE-T6","FAILED","false","false"
"7a3761a4-7f8d-4357-b6ba-7858f9803b5c","68366fe7-0e66-4925-a66d-5a0b9f0b545d","1.00","NEFT","2025-06-25 21:21:26.293003","Kashmir","DEVICE-F7","COMPLETED","false","false"
"7a4ddec9-62ab-43bf-8c3e-182f5c4227c2","397ab967-986e-467d-82b9-2c030fe29cb9","55022.25","IMPS","2025-06-25 21:28:58.106737","Kashmir","DEVICE-H1","COMPLETED","false","false"
"7a572351-b96a-4868-82d5-65e7aa565f30","55d2d6c8-c75c-465d-90d1-7683ecbcc990","1.00","IMPS","2025-06-25 22:05:44.975723","Bangalore","DEVICE-Z1","REVERSED","false","false"
"7a5b5c29-5b83-4bf5-8499-08127569711e","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","73681.76","NEFT","2025-06-25 21:35:24.951373","Pune","DEVICE-AD6","FAILED","false","false"
"7a7b896e-2274-4a5d-844e-2b47743655c3","2fb31374-f086-4811-b8fb-43391bed0b63","10607.34","CARD","2025-06-25 22:10:24.858699","Jaipur","DEVICE-A2","COMPLETED","false","false"
"7a7f1968-d150-45f0-9156-b973ce2bf8a8","3aa69424-0108-4620-8c1e-5a147a78bc8d","1.00","IMPS","2025-06-25 22:11:04.317214","Patna","DEVICE-8890","FAILED","false","false"
"7a801620-332d-435f-876d-0e254f2de7d9","e5491271-cf1b-49c6-b01c-7f50562289af","35205.73","CARD","2025-06-25 22:21:08.482945","Patna","DEVICE-Z1","PENDING","false","false"
"7a80c173-547c-4f63-94d6-5f3b0bc1f431","68720cb6-0af5-481e-a87e-5704e77b4f59","1.00","CARD","2025-06-25 21:57:30.127596","Chennai","DEVICE-D5","REVERSED","false","true"
"7a875370-9d34-4ddf-a42d-ca88e1cd829e","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","103729.02","UPI","2025-06-25 21:36:44.816528","Rourkela","DEVICE-H8","COMPLETED","false","false"
"7a9638cc-1889-498e-81da-6b305047bd67","dc7001bc-3e57-428c-87c5-c6da669ac6cb","1.00","IMPS","2025-06-25 21:25:00.837071","Varanasi","DEVICE-8810","FAILED","false","true"
"7ab0f756-f99c-4d26-8f17-81b303ad2577","f7917984-1f05-4bfb-b0c5-df151b7cc334","1.00","IMPS","2025-06-25 21:29:48.754646","Delhi","DEVICE-D2","REVERSED","false","false"
"7ab9d5ae-be1d-4f2a-99e2-9657ec66db12","68366fe7-0e66-4925-a66d-5a0b9f0b545d","1.00","UPI","2025-06-25 21:21:16.810415","Bangalore","DEVICE-G6","FAILED","false","false"
"7ada0ba0-15d1-4802-bdcf-4a243bac9fca","b3f47122-6640-4745-a66a-d26ac1654155","326555.73","NEFT","2025-06-25 21:35:00.249671","Bhubaneshwar","DEVICE-8810","PENDING","false","false"
"7aecf4b1-b749-4c4c-aa69-867ee9f1a020","5171f019-6587-4d05-9e5e-774ea5976141","156742.34","IMPS","2025-06-25 21:09:14.05967","Chennai","DEVICE-K3","COMPLETED","false","false"
"7af7d73e-3c30-4186-a495-960b53e35bc8","c9b82ba5-4d11-4367-a6e5-365a0788a8e7","90392.58","UPI","2025-06-25 21:27:52.693101","Kashmir","DEVICE-8810","PENDING","false","false"
"7afbd97a-1fae-4f84-ba6f-d660f46c6ee5","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","102709.37","NEFT","2025-06-25 21:35:43.605254","Amritsar","DEVICE-H1","COMPLETED","false","false"
"7affa0b1-a6bc-4fb0-b672-c52a0212cc7a","959dc24b-0468-4851-a410-49ffae0f50b9","145761.01","NEFT","2025-06-25 22:01:19.84048","Bangalore","DEVICE-D2","REVERSED","false","false"
"7affe288-06b6-4906-bf9f-c332cf8ea22c","c53b73e8-84eb-47fb-8e18-8d9dce92724b","26205.40","IMPS","2025-06-25 21:16:49.2644","Lucknow","DEVICE-F7","FAILED","false","false"
"7b237cb4-18a6-4039-9c0f-d65b1748b24c","5aa91a14-9a5d-48cc-80db-47b7c61c5bce","1.00","CARD","2025-06-25 21:25:36.684626","Varanasi","DEVICE-F7","COMPLETED","false","false"
"7b28257c-0c75-4ef4-98fa-2322d571f808","bf91c46f-4952-4aa8-8995-b8f7fd192611","97014.53","CARD","2025-06-25 22:07:48.305015","Rourkela","DEVICE-K3","COMPLETED","false","false"
"7b4736f3-ac6f-40ee-b5d1-4344512524d3","e5491271-cf1b-49c6-b01c-7f50562289af","213169.59","UPI","2025-06-25 22:21:26.045194","Bangalore","DEVICE-8890","FAILED","true","true"
"7b4a4600-e8ac-45de-adea-250b662d77de","959dc24b-0468-4851-a410-49ffae0f50b9","306695.92","NEFT","2025-06-25 22:01:26.676252","Kashmir","DEVICE-H8","PENDING","false","false"
"7b747f86-65d1-44d1-8f26-bf8d786d3987","862f4b98-a6c7-4bff-aa95-6cdf3fb9e71b","52591.85","CARD","2025-06-25 21:20:00.279925","Assam","DEVICE-F7","FAILED","false","false"
"7b7f50cb-7b92-4c2e-a7ce-42b6d9f5366a","68366fe7-0e66-4925-a66d-5a0b9f0b545d","26167.80","IMPS","2025-06-25 21:20:40.368057","Pune","DEVICE-D5","REVERSED","false","false"
"7b8fe0cc-b6c8-411a-be80-d82523674838","5171f019-6587-4d05-9e5e-774ea5976141","1.00","CARD","2025-06-25 22:12:27.72241","Mumbai","DEVICE-H1","REVERSED","false","false"
"7bcbba4a-c999-4d11-9034-299765c14736","3aa69424-0108-4620-8c1e-5a147a78bc8d","1.00","NEFT","2025-06-25 22:10:32.038517","Kolkata","DEVICE-D2","PENDING","false","true"
"7bd0b46d-ad8f-4a25-b95e-3d4aa5b0ced0","ecdd4bed-1985-4381-99af-a31249df1c7b","430275.70","NEFT","2025-06-25 22:14:53.543243","Jaipur","DEVICE-8890","PENDING","true","true"
"7bd9c5bd-2089-4656-a0ce-8ac065ff7bc5","be08fcb1-2e09-4f70-820b-4be5e159a5d2","1.00","IMPS","2025-06-25 21:23:32.483524","Bangalore","DEVICE-K3","PENDING","false","false"
"7bdc5655-4b6c-4603-90e4-b925b49675e8","68720cb6-0af5-481e-a87e-5704e77b4f59","45222.98","IMPS","2025-06-25 21:56:53.554107","Mumbai","DEVICE-D5","PENDING","false","true"
"7beac7e9-8572-47c5-b462-dd03906e633b","2ccb9870-2e47-4fea-a3b6-6ab3323de88e","4643.60","NEFT","2025-06-25 21:35:56.511563","Ahmedabad","DEVICE-Z1","COMPLETED","true","false"
"7bf40bbb-dfe4-4f14-8dfc-3fff04d61afe","d8472fbd-bc94-4c87-ba12-1900fc15a1b7","1.00","NEFT","2025-06-25 21:59:07.058185","Delhi","DEVICE-F4","REVERSED","false","false"
